Sentence,Class
Once the tasks are completed the process is finished,Relevant
In the other case which means that the doctor specialist considers that it is an urgency he has to inform the nurses and check bed availability at the same time,Relevant
Nurses will then register the person in their department,Relevant
They absolutely have to have the approval of the medical specialist before they admit someone,Relevant
They cannot register a patient without that,Irrelevant
Finally the nurses have to move the patient from the emergency room to the room service,Relevant
The process starts when medications are needed,Relevant
The first task is made by the nurse who has to check their department s drug needs for each patient,Relevant
The nurse then group everything together and send the order by fax usually to the pharmacy,Relevant
In all hospitals there is a pharmacy so orders are sent there and directly processed,Relevant
The pharmacy checks if they have everything usually they have everything,Relevant
If some medications are missing they have to inform the nurse of the product s non availability,Relevant
Then they have to check the availability of the medications in another service and send someone to take them,Relevant
Once they have received the medications they have to notify the nurse prepare all the medications and finally deliver them to the nurse,Relevant
The last task is made by the nurse who has to prepare the medications for each patient,Relevant
Once the task is done the process is finished = medications prepared,Relevant
There are several possible cases ,Irrelevant
In case of end of contract At the end of the contract replacement contract fixed term contract there is nothing is simply over for the employee,
In case of dismissal Dismissal can be caused by many things usual causes,Relevant
If the dis missal is sufficiently justified HR will take care of giving notice,Relevant
In the event of a decision to discontinue e,Relevant
redirection to another hospital It is up to the employee to request advance notice,Relevant
HR will ensure that the notice period is acceptable,Relevant
This process especially concerns the Meuse Tube Clinic in Flémalle this clinic belongs to the CHBA group,Irrelevant
However the process cannot be the same as in Seraing,Irrelevant
When a patient wishes to make an appointment he can do so through three different channels this can be done by phone by mail or on the spot at the counter,Relevant
In all three cases the patient will come across the reception desk of the clinic,Relevant
However if it is done by e mail it may take longer to get an answer,Irrelevant
The receptionist will look at the places available and suggest an appointment date to the patient then an appointment will be scheduled,Relevant
The person at the reception desk will then check his or her contact details via his or her identity card and health insurance,Relevant
The patient has to pay directly on the spot he will eventually receive an invoice,Relevant
After waiting in the waiting room the doctor sees the patient,Relevant
He will check the patient s medical history in the CPR computerized patient record examine the patient and give recommendations for treatment,Relevant
Eventually the doctor may request additional tests if the situation requires it or even transfer the patient to the emergency room in case of an emergency,Relevant
He can also schedule a hospitalization if he wants to follow the patient in real time,Relevant
The invoicing service will take care of the invoice which will depend on the technical services performed during the consultation the status of the person and his or her health insurance company,Relevant
The maintenance and repair process uses one main software Carpark,Irrelevant
Indeed Carpark allows the management of all the vehicles from all the parks thanks to its database that includes all the information necessary about the vehicles from all the subsidiaries the number plate the intern references but also the location of the maintenance the maintenance plan that suits the vehicle the most according to the recommendation of the suppliers  Moreover drivers also use Carpark in order to encode the kilometers travelled with the busses which allows the automated planning of the maintenance every 15 000 or 30 000 kilometers depending on the bus,Relevant
Those planned maintenances are sorted 1 500 kilometers in advance by the software in order for the technical and maintenance head to be able to plan their actual execution with the mechanics,Relevant
Of course more completion dates can be added manually in accordance with a specific date of a specific number of kilometers travelled,Relevant
Lastly Carpark keeps the history of all the maintenances and repairs that have been done on each vehicle,Relevant
The repair process starts with the transmission of a complaint through Carpark,Relevant
With this complaint a driver signals a damage a breakdown or an accident after having made a research with the number of the vehicle in order to verify that the damage has not already been signaled and avoid any duplication,Relevant
The content of the complaint is the following the problem the vehicle concerned its kilometers travelled and if the driver wants to his email address or his phone number in order to receive a message when the complaint is taken in charge,Irrelevant
The technical and maintenance head can consult the list of all the complaints in Carpark,Irrelevant
He then decides of the moment the complaint has to be treated depending on the urgency of the problem,Relevant
If the problem is considered as urgent the technical and maintenance head directly visits the garage where the repair is going to be done in order to find mechanics who are available to take the bus in charge,Relevant
Otherwise the repair is planned for a later day and will be taken in charge during the daily morning meeting between the technical and maintenance head and the mechanics where the work of the day is divided up,Relevant
The technical and maintenance head creates the workshop sheet related to each repair,Relevant
This sheet includes a description of the problem as well as the work that has to be done by the mechanics and is identified by a specific codebare,Irrelevant
If the driver who transmitted the complaint gave a phone number or an email address a message is automatically sent to him when the workshop sheet is created in order to let him know that the complaint is taken into account and that the bus is sent to the garage for repairs,Relevant
Following the daily planning of the mechanics the technical and maintenance head sends the workshop sheets to the ones concerned by the repair,Relevant
With the use of a clocking software each mechanic scans the barcode of the workshop sheet to indicate when he takes it in charge and then when he is done with the execution of its content,Relevant
That enables the technical and maintenance head to know which repairs are ongoing and which ones are finished but also to know the workforce that has been required for each of them,Irrelevant
Moreover the mechanic indicates in the workshop sheet every piece that he used for the repair by scanning the barcode of them which also allows an easy following of the evolution of the stock,Relevant
Once the mechanic has finished the repairs the completed workshop sheet is sent back to the technical and maintenance head who closes it,Relevant
That finally permits the creation of the invoice as well as the suppression of the complaint in the list in Carpark,Relevant
Of course in order to make repairs on busses it is essential to have efficient stock maintenance of the pieces required for those repairs,Irrelevant
It is the role of the technical and maintenance head to create the purchase orders communicate them to the suppliers take the delivery control and approve the invoices,Relevant
Once a new piece arrives either it is immediately used because it has been ordered for a specific repair that is ongoing or urgent or the piece enters the stock,Relevant
Each piece of the stock is identified by a particular barcode which is also useful to keep track of the pieces used during each repair as mentioned previously and has a particular place in the warehouse determined by a departement a shelf and a level,Relevant
Keolis Belgium and its subsidiaries owns many gas stations with their fuel pumps but they also manage the tankage of other stations in areas where they don t own any cistern,Irrelevant
This mix of their own tanks and the external tanks is centralized in one software Telenaro where the internal tanks are continuously updated and the data from their external clients are imported two times a month,Relevant
Telenaro gathers all the societies vehicles of the group internal and external drivers and data related type of vehicle maximum level of the fuel tank baseline consumption current consumption and all the other details linked with the tankage,Relevant
That permits automated statistics about the consumption of fuel as a way of efficient control despite the size of the entire group and the number of stations vehicles and cisterns,Relevant
Moreover the forecasting of the resupply of each cistern is based on an estimated range computed from the average daily consumption registered,Relevant
Lastly Telenaro keeps the history of all the deliveries of fuel the deltas given by the probes see further the alerts from problems during a delivery etc,Relevant
Any anomaly in Telenaro can be corrected manually by an operator,Relevant
A new system of probes installed in some of the cisterns of the company gives an on live view of the fuel level,Relevant
In parallel to the probes the level is also computed from the documented tanks and resupplies in Telenaro,Relevant
The delta between the probed level and the computed one allows the operators to identify any problems in the supply of fuel or in the tankage of some vehicles ie the amount of fuel delivered do not correspond to the one indicated on the invoice of the supplier a driver tries to defraud by taking some fuel for its 7 own personal consumption in winter a quite big difference can come from the high consumption of the heaters for the scholar cars ,Irrelevant
The probe of a cistern also detects if the amount of fuel varies whereas no delivery is ongoing because of a leak of fuel or a theft which triggers an alarm,Relevant
It even gives the level of water in the cistern due to the condensation in the cisterns so that the operators know when they need to evacuate some of that water,Relevant
Most importantly the probes replace the previously needed and costly physical presence of an operator in order to verify and control the proper conduct of each resupply,Relevant
The starting point of the resupply of a cistern is its low level of fuel,Irrelevant
To know if any tankage is required the manager of a society can easily visualize the level of each cistern of its society thanks to Telenaro and its icons and colored level bars see the adjacent illustration,Irrelevant
In addition the system automatically sends an alert to the manager when a particular level of fuel is reached whereas no tankage is planned yet,Relevant
